,date,rank,country,ct,points,previousPoints,flag,delta
24466,2009-10-16T00:00:00,199,US Virgin Islands,VIR,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,0.0
24467,2009-10-16T00:00:00,199,Comoros,COM,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/com,0.0
24468,2009-10-16T00:00:00,201,Andorra,AND,4,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/and,-13.0
24469,2009-10-16T00:00:00,201,Central African Republic,CTA,4,4.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cta,0.0
24470,2009-10-16T00:00:00,203,Anguilla,AIA,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aia,
24471,2009-10-16T00:00:00,203,American Samoa,ASA,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/asa,
24472,2009-10-16T00:00:00,203,Montserrat,MSR,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/msr,
24473,2009-10-16T00:00:00,203,San Marino,SMR,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/smr,
24474,2009-10-16T00:00:00,203,Papua New Guinea,PNG,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/png,
24475,2009-10-16T00:00:00,208,Sao Tome e Principe,STP,0,0.0,https://api.fifa.com/api/v1/picture/flags-sq-4/stp,
24476,2009-09-02T00:00:00,1,Brazil,BRA,1604,1642.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,-38.0
24477,2009-09-02T00:00:00,2,Spain,ESP,1588,1590.0,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,-2.0
24478,2009-09-02T00:00:00,3,Netherlands,NED,1376,1379.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,-3.0
24479,2009-09-02T00:00:00,4,Germany,GER,1186,1195.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,-9.0
24480,2009-09-02T00:00:00,4,Italy,ITA,1186,1181.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,5.0
24481,2009-09-02T00:00:00,6,Russia,RUS,1129,1161.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rus,-32.0
24482,2009-09-02T00:00:00,7,England,ENG,1127,1135.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,-8.0
24483,2009-09-02T00:00:00,8,Argentina,ARG,1113,1080.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,33.0
24484,2009-09-02T00:00:00,9,Croatia,CRO,1101,1031.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cro,70.0
24485,2009-09-02T00:00:00,10,France,FRA,1040,1059.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,-19.0
24486,2009-09-02T00:00:00,11,USA,USA,974,991.0,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,-17.0
24487,2009-09-02T00:00:00,12,Greece,GRE,971,1001.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gre,-30.0
24488,2009-09-02T00:00:00,13,Serbia,SRB,916,925.0,https://api.fifa.com/api/v1/picture/flags-sq-4/srb,-9.0
24489,2009-09-02T00:00:00,14,Australia,AUS,907,896.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aus,11.0
24490,2009-09-02T00:00:00,15,Switzerland,SUI,898,930.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,-32.0
24491,2009-09-02T00:00:00,16,Denmark,DEN,892,909.0,https://api.fifa.com/api/v1/picture/flags-sq-4/den,-17.0
24492,2009-09-02T00:00:00,17,Portugal,POR,880,881.0,https://api.fifa.com/api/v1/picture/flags-sq-4/por,-1.0
24493,2009-09-02T00:00:00,18,Czech Republic,CZE,870,850.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,20.0
24494,2009-09-02T00:00:00,19,Bulgaria,BUL,860,839.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bul,21.0
24495,2009-09-02T00:00:00,20,Côte d'Ivoire,CIV,852,874.0,https://api.fifa.com/api/v1/picture/flags-sq-4/civ,-22.0
24496,2009-09-02T00:00:00,21,Chile,CHI,846,817.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chi,29.0
24497,2009-09-02T00:00:00,22,Israel,ISR,844,822.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isr,22.0
24498,2009-09-02T00:00:00,23,Paraguay,PAR,842,856.0,https://api.fifa.com/api/v1/picture/flags-sq-4/par,-14.0
24499,2009-09-02T00:00:00,24,Mexico,MEX,835,799.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,36.0
24500,2009-09-02T00:00:00,25,Ukraine,UKR,829,869.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,-40.0
24501,2009-09-02T00:00:00,26,Romania,ROU,827,814.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rou,13.0
24502,2009-09-02T00:00:00,27,Turkey,TUR,826,809.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,17.0
24503,2009-09-02T00:00:00,28,Uruguay,URU,820,851.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,-31.0
24504,2009-09-02T00:00:00,29,Cameroon,CMR,819,803.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cmr,16.0
24505,2009-09-02T00:00:00,30,Scotland,SCO,804,837.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sco,-33.0
24506,2009-09-02T00:00:00,31,Northern Ireland,NIR,795,784.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nir,11.0
24507,2009-09-02T00:00:00,32,Egypt,EGY,786,779.0,https://api.fifa.com/api/v1/picture/flags-sq-4/egy,7.0
24508,2009-09-02T00:00:00,32,Ghana,GHA,786,772.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gha,14.0
24509,2009-09-02T00:00:00,34,Nigeria,NGA,773,773.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nga,0.0
24510,2009-09-02T00:00:00,35,Gabon,GAB,759,789.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gab,-30.0
24511,2009-09-02T00:00:00,36,Poland,POL,749,706.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,43.0
24512,2009-09-02T00:00:00,36,Ecuador,ECU,749,768.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,-19.0
24513,2009-09-02T00:00:00,38,Republic of Ireland,IRL,743,758.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irl,-15.0
24514,2009-09-02T00:00:00,39,Costa Rica,CRC,735,742.0,https://api.fifa.com/api/v1/picture/flags-sq-4/crc,-7.0
24515,2009-09-02T00:00:00,40,Japan,JPN,734,729.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,5.0
24516,2009-09-02T00:00:00,41,Sweden,SWE,723,702.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,21.0
24517,2009-09-02T00:00:00,42,Honduras,HON,712,664.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hon,48.0
24518,2009-09-02T00:00:00,43,Norway,NOR,709,606.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nor,103.0
24519,2009-09-02T00:00:00,44,Algeria,ALG,707,661.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alg,46.0
24520,2009-09-02T00:00:00,45,Slovakia,SVK,687,687.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svk,0.0
24521,2009-09-02T00:00:00,46,Bosnia and Herzegovina,BIH,682,680.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bih,2.0
24522,2009-09-02T00:00:00,47,Hungary,HUN,669,681.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hun,-12.0
24523,2009-09-02T00:00:00,48,Colombia,COL,657,668.0,https://api.fifa.com/api/v1/picture/flags-sq-4/col,-11.0
24524,2009-09-02T00:00:00,49,Korea Republic,KOR,641,626.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,15.0
24525,2009-09-02T00:00:00,50,Tunisia,TUN,614,614.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,0.0
24526,2009-09-02T00:00:00,51,Venezuela,VEN,604,583.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,21.0
24527,2009-09-02T00:00:00,52,Burkina Faso,BFA,602,598.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bfa,4.0
24528,2009-09-02T00:00:00,53,Mali,MLI,593,551.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mli,42.0
24529,2009-09-02T00:00:00,54,Slovenia,SVN,576,539.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svn,37.0
24530,2009-09-02T00:00:00,55,Guinea,GUI,574,562.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gui,12.0
24531,2009-09-02T00:00:00,56,FYR Macedonia,MKD,570,589.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mkd,-19.0
24532,2009-09-02T00:00:00,57,Morocco,MAR,560,570.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mar,-10.0
24533,2009-09-02T00:00:00,58,Latvia,LVA,555,563.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lva,-8.0
24534,2009-09-02T00:00:00,59,Bolivia,BOL,547,522.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bol,25.0
24535,2009-09-02T00:00:00,60,IR Iran,IRN,541,534.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irn,7.0
24536,2009-09-02T00:00:00,61,Finland,FIN,535,593.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fin,-58.0
24537,2009-09-02T00:00:00,62,Lithuania,LTU,531,545.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ltu,-14.0
24538,2009-09-02T00:00:00,63,Trinidad and Tobago,TRI,517,478.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,39.0
24539,2009-09-02T00:00:00,64,Bahrain,BHR,506,502.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhr,4.0
24540,2009-09-02T00:00:00,65,Saudi Arabia,KSA,505,520.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,-15.0
24541,2009-09-02T00:00:00,66,Canada,CAN,504,498.0,https://api.fifa.com/api/v1/picture/flags-sq-4/can,6.0
24542,2009-09-02T00:00:00,67,Wales,WAL,481,494.0,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,-13.0
24543,2009-09-02T00:00:00,68,Belgium,BEL,479,533.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bel,-54.0
24544,2009-09-02T00:00:00,69,Jamaica,JAM,477,489.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jam,-12.0
24545,2009-09-02T00:00:00,70,Austria,AUT,473,493.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aut,-20.0
24546,2009-09-02T00:00:00,71,Togo,TOG,454,468.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,-14.0
24547,2009-09-02T00:00:00,72,Uganda,UGA,448,441.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,7.0
24548,2009-09-02T00:00:00,73,South Africa,RSA,445,449.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rsa,-4.0
24549,2009-09-02T00:00:00,74,Oman,OMA,432,411.0,https://api.fifa.com/api/v1/picture/flags-sq-4/oma,21.0
24550,2009-09-02T00:00:00,75,Panama,PAN,431,417.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pan,14.0
24551,2009-09-02T00:00:00,76,Cyprus,CYP,429,445.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cyp,-16.0
24552,2009-09-02T00:00:00,77,Belarus,BLR,420,444.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blr,-24.0
24553,2009-09-02T00:00:00,78,Benin,BEN,413,400.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ben,13.0
24554,2009-09-02T00:00:00,79,Congo,CGO,412,378.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cgo,34.0
24555,2009-09-02T00:00:00,80,Senegal,SEN,410,399.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sen,11.0
24556,2009-09-02T00:00:00,81,Zambia,ZAM,409,425.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,-16.0
24557,2009-09-02T00:00:00,82,Libya,LBY,407,441.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lby,-34.0
24558,2009-09-02T00:00:00,83,Qatar,QAT,400,397.0,https://api.fifa.com/api/v1/picture/flags-sq-4/qat,3.0
24559,2009-09-02T00:00:00,84,Mozambique,MOZ,399,402.0,https://api.fifa.com/api/v1/picture/flags-sq-4/moz,-3.0
24560,2009-09-02T00:00:00,85,Uzbekistan,UZB,398,412.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,-14.0
24561,2009-09-02T00:00:00,85,El Salvador,SLV,398,408.0,https://api.fifa.com/api/v1/picture/flags-sq-4/slv,-10.0
24562,2009-09-02T00:00:00,87,Cuba,CUB,393,383.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cub,10.0
24563,2009-09-02T00:00:00,88,Moldova,MDA,390,389.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mda,1.0
24564,2009-09-02T00:00:00,89,Montenegro,MNE,380,339.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mne,41.0
24565,2009-09-02T00:00:00,90,Korea DPR,PRK,379,396.0,https://api.fifa.com/api/v1/picture/flags-sq-4/prk,-17.0
24566,2009-09-02T00:00:00,91,Peru,PER,363,378.0,https://api.fifa.com/api/v1/picture/flags-sq-4/per,-15.0
24567,2009-09-02T00:00:00,92,Angola,ANG,361,332.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ang,29.0
24568,2009-09-02T00:00:00,93,Albania,ALB,360,347.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alb,13.0
24569,2009-09-02T00:00:00,94,Tanzania,TAN,358,350.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,8.0
24570,2009-09-02T00:00:00,95,Syria,SYR,350,343.0,https://api.fifa.com/api/v1/picture/flags-sq-4/syr,7.0
24571,2009-09-02T00:00:00,96,Iceland,ISL,345,358.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isl,-13.0
24572,2009-09-02T00:00:00,98,Iraq,IRQ,340,334.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irq,6.0
24573,2009-09-02T00:00:00,99,Gambia,GAM,337,337.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gam,0.0
24574,2009-09-02T00:00:00,100,New Zealand,NZL,336,336.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nzl,0.0
24575,2009-09-02T00:00:00,101,Namibia,NAM,331,326.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nam,5.0
24576,2009-09-02T00:00:00,102,Fiji,FIJ,330,333.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fij,-3.0
24577,2009-09-02T00:00:00,103,Barbados,BRB,325,320.0,https://api.fifa.com/api/v1/picture/flags-sq-4/brb,5.0
24578,2009-09-02T00:00:00,104,Kenya,KEN,317,325.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ken,-8.0
24579,2009-09-02T00:00:00,105,Malawi,MWI,312,312.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mwi,0.0
24580,2009-09-02T00:00:00,106,Antigua and Barbuda,ATG,311,312.0,https://api.fifa.com/api/v1/picture/flags-sq-4/atg,-1.0
24581,2009-09-02T00:00:00,107,China PR,CHN,307,312.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chn,-5.0
24582,2009-09-02T00:00:00,108,Grenada,GRN,305,305.0,https://api.fifa.com/api/v1/picture/flags-sq-4/grn,0.0
24583,2009-09-02T00:00:00,109,Haiti,HAI,304,295.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hai,9.0
24584,2009-09-02T00:00:00,110,Kuwait,KUW,299,292.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kuw,7.0
24585,2009-09-02T00:00:00,111,Guatemala,GUA,297,316.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gua,-19.0
24586,2009-09-02T00:00:00,112,Cape Verde Islands,CPV,296,296.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cpv,0.0
24587,2009-09-02T00:00:00,112,Georgia,GEO,296,326.0,https://api.fifa.com/api/v1/picture/flags-sq-4/geo,-30.0
24588,2009-09-02T00:00:00,114,Estonia,EST,287,308.0,https://api.fifa.com/api/v1/picture/flags-sq-4/est,-21.0
24589,2009-09-02T00:00:00,115,Thailand,THA,286,287.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,-1.0
24590,2009-09-02T00:00:00,116,Luxembourg,LUX,282,284.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lux,-2.0
24591,2009-09-02T00:00:00,117,Rwanda,RWA,279,287.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rwa,-8.0
24592,2009-09-02T00:00:00,118,Congo DR,COD,273,339.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cod,-66.0
24593,2009-09-02T00:00:00,119,Suriname,SUR,272,309.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sur,-37.0
24594,2009-09-02T00:00:00,120,Zimbabwe,ZIM,259,281.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,-22.0
24595,2009-09-02T00:00:00,121,Sierra Leone,SLE,241,241.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sle,0.0
24596,2009-09-02T00:00:00,122,Guyana,GUY,240,269.0,https://api.fifa.com/api/v1/picture/flags-sq-4/guy,-29.0
24597,2009-09-02T00:00:00,123,United Arab Emirates,UAE,238,242.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,-4.0
24598,2009-09-02T00:00:00,124,Chad,CHA,233,233.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cha,0.0
24599,2009-09-02T00:00:00,125,Armenia,ARM,231,243.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arm,-12.0
24600,2009-09-02T00:00:00,125,Burundi,BDI,231,220.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bdi,11.0
24601,2009-09-02T00:00:00,127,Singapore,SIN,223,228.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sin,-5.0
24602,2009-09-02T00:00:00,128,Hong Kong,HKG,221,186.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hkg,35.0
24603,2009-09-02T00:00:00,129,Jordan,JOR,219,245.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jor,-26.0
24604,2009-09-02T00:00:00,129,Equatorial Guinea,EQG,219,219.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eqg,0.0
24605,2009-09-02T00:00:00,131,Madagascar,MAD,208,202.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mad,6.0
24606,2009-09-02T00:00:00,132,Botswana,BOT,202,207.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bot,-5.0
24607,2009-09-02T00:00:00,133,Indonesia,IDN,201,186.0,https://api.fifa.com/api/v1/picture/flags-sq-4/idn,15.0
24608,2009-09-02T00:00:00,134,New Caledonia,NCL,199,168.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ncl,31.0
24609,2009-09-02T00:00:00,135,Niger,NIG,190,187.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nig,3.0
24610,2009-09-02T00:00:00,136,Ethiopia,ETH,181,178.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eth,3.0
24611,2009-09-02T00:00:00,136,Kazakhstan,KAZ,181,208.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kaz,-27.0
24612,2009-09-02T00:00:00,138,Vanuatu,VAN,177,152.0,https://api.fifa.com/api/v1/picture/flags-sq-4/van,25.0
24613,2009-09-02T00:00:00,139,Azerbaijan,AZE,173,175.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aze,-2.0
24614,2009-09-02T00:00:00,140,Malta,MLT,166,140.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mlt,26.0
24615,2009-09-02T00:00:00,141,Nicaragua,NCA,165,165.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nca,0.0
24616,2009-09-02T00:00:00,142,Yemen,YEM,163,159.0,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,4.0
24617,2009-09-02T00:00:00,143,Liberia,LBR,161,161.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lbr,0.0
24618,2009-09-02T00:00:00,143,Kyrgyz Republic,KGZ,161,102.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kgz,59.0
24619,2009-09-02T00:00:00,145,Myanmar,MYA,150,139.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mya,11.0
24620,2009-09-02T00:00:00,146,Vietnam,VIE,149,149.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,0.0
24621,2009-09-02T00:00:00,147,Turkmenistan,TKM,146,142.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,4.0
24622,2009-09-02T00:00:00,148,St. Vincent / Grenadines,VIN,139,133.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,6.0
24623,2009-09-02T00:00:00,149,India,IND,134,112.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ind,22.0
24624,2009-09-02T00:00:00,150,Lebanon,LIB,132,138.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lib,-6.0
24625,2009-09-02T00:00:00,151,Liechtenstein,LIE,125,133.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lie,-8.0
24626,2009-09-02T00:00:00,152,Malaysia,MAS,123,120.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mas,3.0
24627,2009-09-02T00:00:00,152,St. Kitts and Nevis,SKN,123,135.0,https://api.fifa.com/api/v1/picture/flags-sq-4/skn,-12.0
24628,2009-09-02T00:00:00,154,Bermuda,BER,119,150.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ber,-31.0
24629,2009-09-02T00:00:00,155,Maldives,MDV,117,117.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mdv,0.0
24630,2009-09-02T00:00:00,156,Swaziland,SWZ,115,119.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swz,-4.0
24631,2009-09-02T00:00:00,157,Eritrea,ERI,114,106.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eri,8.0
24632,2009-09-02T00:00:00,158,Philippines,PHI,108,108.0,https://api.fifa.com/api/v1/picture/flags-sq-4/phi,0.0
24633,2009-09-02T00:00:00,159,Sri Lanka,SRI,103,112.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sri,-9.0
24634,2009-09-02T00:00:00,160,Lesotho,LES,101,95.0,https://api.fifa.com/api/v1/picture/flags-sq-4/les,6.0
24635,2009-09-02T00:00:00,161,Mauritania,MTN,99,99.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mtn,0.0
24636,2009-09-02T00:00:00,162,Solomon Islands,SOL,97,99.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sol,-2.0
24637,2009-09-02T00:00:00,163,Faroe Islands,FRO,96,96.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fro,0.0
24638,2009-09-02T00:00:00,164,Netherlands Antilles,ANT,88,88.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ant,0.0
24639,2009-09-02T00:00:00,165,Puerto Rico,PUR,87,87.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pur,0.0
24640,2009-09-02T00:00:00,166,Chinese Taipei,TPE,86,70.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,16.0
24641,2009-09-02T00:00:00,167,Bangladesh,BAN,85,80.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ban,5.0
24642,2009-09-02T00:00:00,168,Pakistan,PAK,84,85.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pak,-1.0
24643,2009-09-02T00:00:00,169,Somalia,SOM,82,82.0,https://api.fifa.com/api/v1/picture/flags-sq-4/som,0.0
24644,2009-09-02T00:00:00,170,Laos,LAO,69,73.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lao,-4.0
24645,2009-09-02T00:00:00,171,Cambodia,CAM,67,64.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cam,3.0
24646,2009-09-02T00:00:00,172,Tajikistan,TJK,65,116.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,-51.0
24647,2009-09-02T00:00:00,173,Palestine,PLE,62,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ple,5.0
24648,2009-09-02T00:00:00,174,Mongolia,MNG,61,61.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mng,0.0
24649,2009-09-02T00:00:00,175,Nepal,NEP,60,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nep,0.0
24650,2009-09-02T00:00:00,176,Belize,BLZ,57,57.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blz,0.0
24651,2009-09-02T00:00:00,177,Bahamas,BAH,53,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bah,0.0
24652,2009-09-02T00:00:00,178,Seychelles,SEY,52,53.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sey,-1.0
24653,2009-09-02T00:00:00,179,Turks and Caicos Islands,TCA,51,51.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tca,0.0
24654,2009-09-02T00:00:00,180,Brunei Darussalam,BRU,46,46.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bru,0.0
24655,2009-09-02T00:00:00,181,Cayman Islands,CAY,44,76.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cay,-32.0
24656,2009-09-02T00:00:00,182,Mauritius,MRI,43,45.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mri,-2.0
24657,2009-09-02T00:00:00,183,Dominican Republic,DOM,40,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dom,0.0
24658,2009-09-02T00:00:00,184,Samoa,SAM,38,64.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sam,-26.0
24659,2009-09-02T00:00:00,184,Guinea-Bissau,GNB,38,38.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gnb,0.0
24660,2009-09-02T00:00:00,186,Guam,GUM,34,34.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gum,0.0
24661,2009-09-02T00:00:00,186,Cook Islands,COK,34,34.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cok,0.0
24662,2009-09-02T00:00:00,188,Djibouti,DJI,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dji,0.0
24663,2009-09-02T00:00:00,189,St. Lucia,LCA,32,32.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lca,0.0
24664,2009-09-02T00:00:00,189,Tahiti,TAH,32,32.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,0.0
24665,2009-09-02T00:00:00,191,Afghanistan,AFG,30,30.0,https://api.fifa.com/api/v1/picture/flags-sq-4/afg,0.0
24666,2009-09-02T00:00:00,191,British Virgin Islands,VGB,30,30.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,0.0
24667,2009-09-02T00:00:00,193,Tonga,TGA,28,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,-12.0
24668,2009-09-02T00:00:00,193,Macau,MAC,28,28.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mac,0.0
24669,2009-09-02T00:00:00,195,Andorra,AND,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/and,0.0
24670,2009-09-02T00:00:00,195,Bhutan,BHU,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhu,0.0
24671,2009-09-02T00:00:00,197,Dominica,DMA,12,12.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dma,0.0
24672,2009-09-02T00:00:00,198,Aruba,ARU,11,11.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aru,0.0
